ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-119312,2,2016-09-22 23:06:57,2016-09-23 05:06:57,37.80811,-122.36719,37.80771,-122.36764,0.037,At Treasure Island Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-09-22 22:53:00,61.0,,75.0,30.07,10.0,South,4.6,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-119457,2,2016-09-23 15:23:08,2016-09-23 21:23:08,37.80771,-122.36764,37.80856,-122.3667,0.078,Between Treasure Island Rd and Bay Brg - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-09-23 14:53:00,73.0,,46.0,30.12,10.0,West,17.3,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-119663,2,2016-09-26 09:38:28,2016-09-26 15:38:28,37.76542,-122.40486,37.76877,-122.40656,0.249,At I-80 - Accident. Right lane blocked.,,Central Fwy,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2016-09-26 09:56:00,73.0,,59.0,30.01,10.0,NNE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-119804,2,2016-09-26 18:25:45,2016-09-27 00:25:45,37.76197,-122.40578,37.765418,-122.40486,0.243,Between Vermont St and I-80 - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-09-26 18:53:00,82.0,,29.0,29.91,10.0,NW,11.5,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-119822,2,2016-09-26 19:36:33,2016-09-27 01:36:33,37.74292,-122.397,37.75702,-122.39225,1.008,Between Army St and 25th St - Accident.,,Jerrold Ave,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2016-09-26 19:56:00,77.0,,30.0,29.92,10.0,WNW,12.7,,Partly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Day,Day
A-119947,2,2016-09-27 12:18:21,2016-09-27 18:18:21,37.73222,-122.41524,37.73158,-122.42329,0.442,At Alemany Blvd - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2016-09-27 11:56:00,75.9,,52.0,29.9,10.0,North,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-119984,3,2016-09-27 15:01:27,2016-09-27 21:01:27,37.80771,-122.36764,37.80811,-122.36719,0.037,At Treasure Island Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-09-27 14:53:00,80.1,,43.0,29.85,10.0,NW,15.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-120007,2,2016-09-27 15:54:50,2016-09-27 21:54:50,37.74292,-122.397,37.742931,-122.39699,0.001,At Army St - Accident.,,Jerrold Ave,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2016-09-27 15:56:00,79.0,,31.0,29.83,10.0,WNW,13.8,,Partly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-120058,2,2016-09-27 18:31:01,2016-09-28 00:31:01,37.73226,-122.43197,37.73016,-122.4394,0.431,At Monterey Blvd/San Jose Ave - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2016-09-27 18:56:00,64.0,,60.0,29.83,10.0,WNW,11.5,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-120163,3,2016-09-28 08:04:19,2016-09-28 14:04:19,37.753413,-122.403049,37.752892,-122.403018,0.036,At Army St/Potrero Ave - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-09-28 07:53:00,57.0,,96.0,29.9,10.0,NNW,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-120175,2,2016-09-28 08:46:38,2016-09-28 14:46:38,37.73235,-122.4141,37.73679,-122.40319,0.67,At US-101 (San Francisco) - Accident. Left lane blocked.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-09-28 08:56:00,60.1,,78.0,29.91,10.0,WNW,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-120191,2,2016-09-28 09:53:55,2016-09-28 15:53:55,37.80771,-122.36764,37.80811,-122.36719,0.037,At Treasure Island Rd - Accident. Right lane blocked.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-09-28 09:53:00,64.0,,78.0,29.91,10.0,WNW,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-120321,2,2016-09-28 17:03:51,2016-09-28 23:03:51,37.76197,-122.40578,37.76287,-122.40524,0.069,At Vermont St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-09-28 16:53:00,62.1,,78.0,29.89,10.0,WNW,16.1,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-120330,2,2016-09-28 16:55:27,2016-09-28 23:11:32,37.75254,-122.40301,37.74731,-122.40446,0.37,At Army St/Potrero Ave - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-09-28 16:53:00,62.1,,78.0,29.89,10.0,WNW,16.1,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-120403,2,2016-09-29 06:51:52,2016-09-29 12:51:52,37.77034,-122.40974,37.76792,-122.40578,0.273,Ramp to I-80 - Accident. Left lane blocked.,508.0, 10th St,R,San Francisco,San Francisco,CA,94103-4828,US,US/Pacific,KSFO,2016-09-29 06:54:00,55.4,,88.0,30.04,9.0,West,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-120412,2,2016-09-29 07:35:20,2016-09-29 13:35:20,37.80902,-122.36621,37.78847,-122.3881,1.856,Between Hillcrest Rd and Bay Bridge (San Francisco) - Accident.,,San Francisco-Oakland Bay Brg E,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-09-29 07:53:00,57.9,,84.0,30.06,9.0,West,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-120543,2,2016-09-29 17:01:46,2016-09-29 23:01:46,37.76517,-122.39356,37.76163,-122.39267,0.249,At Mariposa St - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94158,US,US/Pacific,KOAK,2016-09-29 16:53:00,63.0,,70.0,30.06,10.0,West,17.3,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-120622,2,2016-09-30 06:53:53,2016-09-30 12:53:53,37.72604000000001,-122.44624,37.72542,-122.4467,0.05,At Ocean Ave - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2016-09-30 06:56:00,55.0,,77.0,30.12,10.0,West,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-120755,2,2016-09-30 16:15:15,2016-09-30 22:15:15,37.76542,-122.40486,37.76877,-122.40656,0.249,At I-80 - Accident.,,Central Fwy,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2016-09-30 15:56:00,63.0,,58.0,30.11,10.0,West,23.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-120807,2,2016-09-30 19:59:31,2016-10-01 01:59:31,37.77848,-122.40061,37.78231,-122.39608,0.362,At 4th St/5th St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-09-30 19:53:00,61.0,,70.0,30.07,10.0,WNW,18.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-121020,2,2016-10-03 14:26:38,2016-10-03 20:26:38,37.72119,-122.44777,37.724,-122.44703,0.198,Ramp to I-280/John F Foran Fwy Northbound - Accident.,275.0, Geneva Ave,L,San Francisco,San Francisco,CA,94112-2410,US,US/Pacific,KSFO,2016-10-03 13:56:00,64.0,,60.0,30.06,10.0,East,10.4,,Overcast,False,False,True,False,False,False,True,False,True,False,False,True,False,Day,Day,Day,Day
A-121021,2,2016-10-03 14:26:38,2016-10-03 20:26:38,37.72536,-122.4465,37.724,-122.44703,0.098,Ramp to Ocean Ave - Accident.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2016-10-03 13:56:00,64.0,,60.0,30.06,10.0,East,10.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-121175,2,2016-10-03 18:35:43,2016-10-04 00:35:43,37.73235,-122.4141,37.7374,-122.40227,0.735,Between US-101 (San Francisco) and Army St - Accident.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-10-03 18:56:00,63.0,,60.0,29.99,10.0,SSE,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-121200,2,2016-10-03 19:34:39,2016-10-04 01:34:39,37.73226,-122.43197,37.73016,-122.4394,0.431,At Monterey Blvd/San Jose Ave - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2016-10-03 19:56:00,63.0,,60.0,30.0,10.0,South,5.8,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-121373,2,2016-10-04 12:46:06,2016-10-04 18:46:06,37.729992,-122.43938500000002,37.73203,-122.43219,0.418,At Monterey Blvd/San Jose Ave - Accident.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2016-10-04 12:56:00,66.9,,57.0,30.02,10.0,WNW,9.2,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-121507,2,2016-10-04 17:43:49,2016-10-04 23:43:49,37.778232,-122.400997,37.78231,-122.39608,0.389,At 4th St/5th St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-10-04 17:53:00,68.0,,55.0,29.98,10.0,West,12.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-121545,2,2016-10-04 19:09:58,2016-10-05 01:09:58,37.778232,-122.400997,37.78231,-122.39608,0.389,At 4th St/5th St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-10-04 18:53:00,64.9,,61.0,29.98,10.0,WNW,12.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-121574,2,2016-10-05 05:18:44,2016-10-05 11:18:44,37.73137,-122.42359,37.7319,-122.41589,0.422,At Alemany Blvd - Accident.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2016-10-05 04:56:00,55.0,,80.0,30.03,10.0,West,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-122064,2,2016-10-06 16:45:20,2016-10-06 22:45:20,37.73473,-122.40638,37.74072,-122.40774,0.42,At I-280/Alemany Blvd - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-10-06 16:56:00,69.1,,38.0,29.99,10.0,West,20.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-122088,2,2016-10-06 17:44:53,2016-10-06 23:44:53,37.63275,-122.40273,37.64126,-122.40579,0.611,At I-380/Access Rd - Accident.,,US-101 N,R,San Francisco,San Mateo,CA,94128,US,US/Pacific,KSFO,2016-10-06 17:56:00,66.0,,48.0,29.99,10.0,West,21.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-122243,2,2016-10-07 12:54:09,2016-10-07 18:54:09,37.80811,-122.36719,37.80771,-122.36764,0.037,At Treasure Island Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-10-07 12:53:00,77.0,,36.0,29.99,10.0,WNW,12.7,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-122270,2,2016-10-07 14:13:31,2016-10-07 20:13:31,37.80771,-122.36764,37.80811,-122.36719,0.037,At Treasure Island Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-10-07 13:53:00,79.0,,35.0,29.95,10.0,WNW,13.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-122378,2,2016-10-07 19:07:49,2016-10-08 01:07:49,37.80771,-122.36764,37.80811,-122.36719,0.037,At Treasure Island Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-10-07 18:53:00,75.0,,32.0,29.9,10.0,NW,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-122507,2,2016-10-10 12:44:56,2016-10-10 18:44:56,37.778232,-122.400997,37.78231,-122.39608,0.389,At 4th St/5th St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-10-10 12:53:00,64.9,,68.0,29.99,10.0,WNW,15.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-122534,2,2016-10-10 13:51:25,2016-10-10 19:51:25,37.72362,-122.40134,37.72175,-122.40058,0.136,At Paul Ave - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-10-10 13:56:00,66.0,,60.0,29.96,10.0,NW,17.3,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-122561,2,2016-10-10 14:48:50,2016-10-10 20:48:50,37.73226,-122.43197,37.73016,-122.4394,0.431,At Monterey Blvd/San Jose Ave - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2016-10-10 14:56:00,66.0,,60.0,29.94,10.0,NW,16.1,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-122772,2,2016-10-11 11:33:55,2016-10-11 17:33:55,37.77304,-122.40657,37.77579,-122.40504,0.208,At 7th St/Bryant St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2016-10-11 11:56:00,64.9,,52.0,30.09,10.0,West,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-123075,2,2016-10-12 09:20:15,2016-10-12 15:20:15,37.73226,-122.43197,37.73016,-122.4394,0.431,At Monterey Blvd/San Jose Ave - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2016-10-12 08:56:00,57.9,,78.0,30.1,10.0,South,3.5,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-123134,2,2016-10-12 14:40:14,2016-10-12 20:40:14,37.77304,-122.40657,37.774983,-122.405767,0.141,At 7th St/Bryant St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2016-10-12 14:56:00,62.6,,63.0,30.06,10.0,North,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-123213,2,2016-10-12 18:20:08,2016-10-13 00:20:08,37.72049000000001,-122.40014,37.7155,-122.39851000000002,0.356,At 3rd St/Exit 429B/Exit 429C - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-10-12 17:56:00,57.2,,77.0,30.05,10.0,West,12.7,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-123242,3,2016-10-13 00:15:44,2016-10-13 06:15:44,37.73186,-122.419028,37.7319,-122.41589,0.171,At Alemany Blvd - Accident.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-10-13 00:56:00,57.2,,82.0,30.08,10.0,SE,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-123243,3,2016-10-13 02:09:26,2016-10-13 08:09:26,37.80771,-122.36764,37.80811,-122.36719,0.037,At Treasure Island Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-10-13 01:53:00,59.0,,83.0,30.1,10.0,West,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-123333,2,2016-10-13 12:13:20,2016-10-13 18:13:20,37.78433,-122.39316,37.78571,-122.39128999999998,0.14,Ramp to Fremont St/Harrison St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-10-13 11:53:00,64.9,,70.0,30.08,10.0,South,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-123416,2,2016-10-13 16:57:52,2016-10-13 22:57:52,37.74492,-122.40505,37.75251,-122.40279,0.539,At Army St/Potrero Ave - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2016-10-13 16:56:00,71.6,,53.0,,10.0,WSW,10.4,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-123494,2,2016-10-14 06:06:37,2016-10-14 12:06:37,37.7862,-122.39069,37.7855,-122.39182,0.078,At Fremont St/Harrison St - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2016-10-14 05:53:00,64.9,,78.0,29.91,10.0,SSE,17.3,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-123495,2,2016-10-14 06:05:14,2016-10-14 12:05:14,37.78176,-122.39721000000002,37.77867,-122.40124,0.307,At 4th St/5th St - Accident.,105.0, Perry St,R,San Francisco,San Francisco,CA,94107-4217,US,US/Pacific,KOAK,2016-10-14 05:53:00,64.9,,78.0,29.91,10.0,SSE,17.3,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-123570,2,2016-10-14 10:21:48,2016-10-14 16:21:48,37.72135,-122.44822,37.71974,-122.4484,0.1119999999999999,At Geneva Ave - Accident.,,Geneva Ave,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2016-10-14 10:26:00,64.4,,94.0,29.93,1.5,South,15.0,,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-123592,2,2016-10-14 12:08:52,2016-10-14 18:08:52,37.75254,-122.40301,37.74731,-122.40446,0.37,At Army St/Potrero Ave - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-10-14 12:13:00,64.9,,97.0,29.96,2.0,South,12.7,,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-123664,2,2016-10-14 14:25:33,2016-10-14 20:25:33,37.767423,-122.395522,37.767784000000006,-122.395995,0.036,At 5th St - Accident.,,John F Foran Fwy N,R,San Francisco,San Francisco,CA,94158,US,US/Pacific,KOAK,2016-10-14 14:20:00,64.0,,93.0,29.94,6.0,Variable,6.9,,Overcast,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-124077,2,2016-10-17 17:16:51,2016-10-17 23:16:51,37.80771,-122.36764,37.80811,-122.36719,0.037,At Treasure Island Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-10-17 16:53:00,66.9,,61.0,30.04,10.0,West,13.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-124081,2,2016-10-17 17:21:39,2016-10-17 23:21:39,37.80688,-122.47501,37.80873,-122.476975,0.1669999999999999,Between Merchant Rd and Golden Gate Brg - Accident.,,US-101 N,R,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2016-10-17 16:56:00,66.0,,59.0,30.04,10.0,West,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-124106,2,2016-10-17 18:56:09,2016-10-18 00:56:09,37.77304,-122.40657,37.77579,-122.40504,0.208,At 7th St/Bryant St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2016-10-17 18:56:00,61.0,,75.0,30.04,10.0,WNW,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-124120,3,2016-10-17 22:59:34,2016-10-18 04:59:34,37.80811,-122.36719,37.80938,-122.37002,0.178,At Hillcrest Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-10-17 22:53:00,59.0,,81.0,30.09,10.0,NNW,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-124175,2,2016-10-18 07:33:30,2016-10-18 13:33:30,37.729526,-122.403454,37.73097,-122.40428,0.11,At Bacon St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-10-18 07:56:00,55.9,,90.0,30.17,10.0,WNW,4.6,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-124200,2,2016-10-18 09:10:14,2016-10-18 15:10:14,37.73473,-122.40638,37.74072,-122.40774,0.42,At I-280/Alemany Blvd - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-10-18 08:56:00,59.0,,81.0,30.19,10.0,West,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-124245,2,2016-10-18 15:02:40,2016-10-18 21:02:40,37.775851,-122.405458,37.774061,-122.40675,0.142,At 7th St/Bryant St - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2016-10-18 14:56:00,66.9,,63.0,30.14,10.0,WNW,15.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-124260,2,2016-10-18 15:52:10,2016-10-18 21:52:10,37.761364,-122.406105,37.761346,-122.406112,0.001,At Vermont St - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2016-10-18 15:56:00,68.0,,56.0,30.14,10.0,West,16.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
